uav_x,uav_y,uav_z,user_x,user_y,distance_m,horizontal_m,elevation_deg,los,path_loss_db,rx_dbm
131.419,26.387,119.177,188.111,133.437,169.932,121.136,44.533,1,84.652,-64.652
162.118,68.690,54.559,141.211,132.841,86.771,67.472,38.960,0,102.678,-82.678
182.389,397.863,96.056,97.945,452.948,139.255,100.822,43.613,0,105.304,-85.304
52.702,327.679,112.681,97.867,476.119,191.759,155.159,35.988,0,106.049,-86.049
287.959,426.824,55.655,343.937,461.420,86.186,65.807,40.222,1,78.755,-58.755
90.485,271.793,102.902,14.660,177.227,159.000,121.211,40.329,0,107.033,-87.033
355.666,279.943,48.134,330.230,324.499,70.349,51.305,43.174,0,98.345,-78.345
197.515,156.531,59.926,188.829,220.657,88.197,64.711,42.801,0,89.615,-69.615
73.640,296.531,104.914,70.656,167.930,165.995,128.636,39.200,1,84.448,-64.448
160.491,178.131,122.640,250.044,60.945,191.815,147.487,39.745,0,104.638,-84.638
312.085,266.318,105.107,207.326,255.142,148.819,105.354,44.933,0,92.077,-72.077
422.937,20.936,135.699,267.534,104.576,222.621,176.482,37.557,1,86.997,-66.997
349.479,132.432,136.498,217.096,210.823,205.674,153.851,41.580,0,103.791,-83.791
229.538,66.728,40.843,283.051,52.088,68.892,55.480,36.359,1,76.809,-56.809
439.848,53.778,58.854,437.096,128.598,95.234,74.871,38.170,0,94.489,-74.489
68.626,42.800,77.571,91.933,125.191,115.536,85.623,42.175,1,81.300,-61.300
260.291,89.537,72.563,250.507,9.608,108.397,80.526,42.023,0,111.588,-91.588
352.524,319.503,134.523,204.027,338.481,201.265,149.704,41.943,0,108.172,-88.172
377.059,155.882,59.367,384.105,232.663,97.311,77.104,37.595,0,99.052,-79.052
89.692,230.910,50.451,139.727,271.484,81.823,64.419,38.067,1,78.304,-58.304
308.347,210.281,88.639,376.773,269.177,126.522,90.283,44.474,0,100.905,-80.905
