uav_x,uav_y,uav_z,user_x,user_y,distance_m,horizontal_m,elevation_deg,los,path_loss_db,rx_dbm
267.097,178.081,68.452,134.195,425.405,288.994,280.770,13.702,0,105.451,-85.451
416.619,25.293,40.802,334.110,225.984,220.792,216.990,10.649,0,108.379,-88.379
149.438,437.587,53.292,224.224,193.539,260.753,255.249,11.793,0,110.476,-90.476
167.006,155.876,45.252,313.454,448.697,330.513,327.400,7.869,0,111.569,-91.569
473.093,220.809,56.257,241.474,474.829,348.337,343.764,9.294,0,111.944,-91.944
385.614,112.250,41.653,198.293,367.591,319.410,316.683,7.493,0,119.918,-99.918
45.478,166.012,44.288,348.517,211.373,309.599,306.415,8.224,0,107.800,-87.800
5.188,377.562,51.989,271.619,371.188,271.531,266.508,11.038,0,105.354,-85.354
139.157,495.892,40.906,298.968,200.950,337.940,335.455,6.952,0,115.282,-95.282
154.381,187.523,48.227,401.631,406.937,334.068,330.568,8.300,0,111.479,-91.479
232.605,320.380,53.324,19.990,474.504,267.961,262.602,11.478,0,106.757,-86.757
207.117,66.964,52.109,7.721,199.493,245.027,239.422,12.279,0,103.719,-83.719
382.841,210.765,46.457,249.853,64.353,203.176,197.793,13.218,0,103.284,-83.284
408.109,334.237,65.820,250.111,25.610,352.912,346.720,10.749,0,111.753,-91.753
109.386,125.441,67.308,451.188,70.834,352.620,346.136,11.004,0,112.904,-92.904
432.406,264.355,54.925,129.977,298.404,309.257,304.340,10.230,0,102.226,-82.226
459.075,395.790,43.620,140.220,280.787,341.755,338.960,7.333,0,93.936,-73.936
79.481,118.792,43.398,196.779,302.180,221.976,217.693,11.274,1,86.972,-66.972
332.484,377.741,68.330,241.630,133.391,269.501,260.694,14.687,1,88.657,-68.657
220.288,248.659,41.305,483.623,440.490,328.407,325.799,7.226,0,116.966,-96.966
256.247,165.022,56.744,130.868,489.165,352.149,347.547,9.273,0,106.170,-86.170
474.797,438.387,48.653,247.029,321.721,260.493,255.909,10.765,0,108.105,-88.105
268.463,163.009,50.594,485.338,421.197,340.962,337.188,8.533,0,104.734,-84.734
482.971,134.916,49.453,336.494,254.867,195.676,189.324,14.639,0,92.402,-72.402
26.122,335.644,72.420,313.488,454.637,319.349,311.029,13.107,1,90.131,-70.131
475.309,144.228,56.395,231.093,343.097,319.955,314.945,10.152,0,100.541,-80.541
294.525,131.050,46.485,487.265,35.705,220.001,215.034,12.198,0,97.313,-77.313
469.800,293.147,47.491,440.177,30.524,268.522,264.289,10.187,0,103.842,-83.842
226.023,461.598,40.072,43.606,165.768,349.853,347.551,6.577,0,109.311,-89.311
333.466,471.604,49.560,437.432,197.382,297.427,293.269,9.592,0,108.113,-88.113
386.676,63.758,43.458,373.673,303.716,244.208,240.310,10.251,0,106.061,-86.061
419.477,116.085,86.967,330.710,437.879,344.955,333.813,14.602,0,117.870,-97.870
382.053,241.332,50.536,80.805,408.321,348.123,344.435,8.347,0,110.241,-90.241
339.259,83.184,66.951,67.078,80.551,280.307,272.194,13.819,1,88.999,-68.999
383.026,382.348,71.938,132.824,166.916,337.916,330.170,12.292,0,115.608,-95.608
390.861,317.142,80.470,69.514,423.353,347.879,338.444,13.374,0,111.920,-91.920
112.229,498.027,41.289,302.219,213.403,344.691,342.209,6.880,0,102.361,-82.361
215.112,200.706,46.503,397.134,155.148,193.313,187.636,13.919,0,97.519,-77.519
358.377,112.095,45.924,171.705,178.424,203.359,198.106,13.051,0,111.217,-91.217
176.776,449.836,63.549,153.659,173.414,284.573,277.387,12.904,0,106.360,-86.360
295.784,310.164,75.868,17.031,230.219,299.751,289.991,14.661,0,115.177,-95.177
150.403,424.928,76.527,379.631,187.474,338.801,330.045,13.054,0,106.195,-86.195
244.876,133.914,63.425,433.209,358.487,299.874,293.090,12.211,0,98.727,-78.727
392.616,496.394,43.144,166.835,245.597,340.202,337.455,7.286,0,105.277,-85.277
10.309,4.397,42.119,87.009,315.954,323.612,320.859,7.478,0,108.639,-88.639
